"sequence_number","delta","gyro_x","gyro_y","gyro_z","accel_x","accel_y","accel_z","control_x","control_speed"
"5021","0.10497","0.00109863","-0.00744629","-0.0139771","-0.0641479","-0.0482788","-0.927551","-0.0800781","1"
"5022","0.100043","0.00354004","-0.00762939","-0.0133667","-0.0375366","-0.095459","-0.919983","-0.25","1"
"5023","0.0797","0.00317383","-0.00531006","-0.00878906","-0.00842285","-0.0198364","-0.909729","-0.396484","1"
"5024","0.074983","0.00109863","-0.0067749","-0.000793457","0.00354004","-0.0917969","-0.914185","-0.40625","1"
"5025","0.158004","0.00152588","-0.00244141","0.00909424","0.0128174","-0.153564","-0.919128","-0.408203","1"
"5026","0.142009","0.00512695","0.00341797","0.0189209","0.0291138","-0.109131","-1.02618","-0.410156","1"
"5027","0.128806","0.00158691","0.000610352","0.0282593","0.0214844","-0.245239","-0.987366","-0.138672","1"
"5028","0.127956","0.00305176","-0.00189209","0.0292358","-0.0449219","-0.373474","-1.04572","0","1"
"5029","0.126974","0.00506592","-0.000732422","0.0206299","-0.0599976","-0.206543","-1.08905","0","1"
"5030","0.128008","0.00457764","-0.00115967","0.0116577","-0.039978","-0.153076","-1.05963","0","1"
"5031","0.127309","-0.00140381","-0.00561523","0.000976562","-0.098938","-0.184998","-0.969299","0","1"
"5032","0.188887","0.00238037","-0.00164795","-0.012207","-0.0807495","-0.116577","-0.987244","0.998047","1"
"5033","0.131187","0.000732422","-0.00158691","-0.0366821","-0.0128174","-0.0321655","-1.01355","0.998047","1"
"5034","0.123464","-0.00115967","0.00128174","-0.0534058","0.0235596","-0.0467529","-0.968506","0.998047","1"
"5035","0.127763","0.00299072","-0.00537109","-0.0632935","0.0128174","-0.0747681","-1.00641","0.998047","1"
"5036","0.127647","-0.00390625","0.0010376","-0.0771484","0.098877","-0.0443726","-1.04895","0.998047","1"
"5037","0.117348","-0.00366211","-0.00280762","-0.086731","-0.0291138","0.126221","-1.03247","0.996094","1"
"5038","0.090015","0.00756836","-0.00366211","-0.0788574","0.0440674","-0.00378418","-0.832153","0.994141","1"
"5039","0.07497","-0.00610352","-0.000427246","-0.0767212","-0.0357666","0.109375","-0.898132","0.992188","1"
"5040","0.085022","-0.0130615","0.00292969","-0.0780029","-0.11908","0.273621","-0.905396","0.992188","1"
"5041","0.086416","-0.00775146","6.10352e-05","-0.0737915","-0.200439","0.40271","-0.832703","0.992188","1"
"5042","0.074752","-0.00756836","0.00292969","-0.0748291","-0.0297852","0.356262","-0.765381","0.990234","1"
"5043","0.084717","-0.00341797","0.0032959","-0.0721436","-0.0846558","0.358154","-0.734802","0.990234","1"
"5044","0.091197","-0.00305176","-0.00128174","-0.0739746","-0.131897","0.326843","-0.743408","0.988281","1"
"5045","0.086296","-0.00952148","0.00231934","-0.0828247","-0.0195923","0.184143","-0.937988","0","1"
"5046","0.07636","-0.00793457","0.00238037","-0.0811768","0.0179443","-0.0471802","-0.983459","0","1"
"5047","0.074966","-0.010437","0.0125122","-0.0686646","-0.059082","-0.0963745","-1.03766","0","1"
"5048","0.107364","-0.0247192","0.0115967","-0.0621338","-0.139954","-0.0282593","-1.26544","0","1"
"5049","0.080026","-0.0115967","-0.000915527","-0.0440674","-0.0627441","-0.134155","-1.28662","0","1"
"5050","0.090564","-0.00445557","0.00311279","-0.0238037","-0.0733643","-0.132629","-1.07001","0","1"
"5051","0.068504","0","-0.000610352","-0.0139771","-0.00585938","0.055542","-0.993591","0","1"
"5052","0.112291","-0.000183105","-0.0115356","-0.0140381","0.0180664","0.12616","-0.999573","0","1"
"5053","0.067733","0.00134277","-0.012146","-0.0111694","0.0784302","0.228516","-0.931213","0","1"
"5054","0.074971","0.000915527","0.00469971","-0.0125122","0.0896606","0.146851","-0.867737","0","1"
"5055","0.075269","0.00396729","0.00134277","-0.015564","0.0808105","0.143188","-0.861572","0","1"
"5056","0.088275","0.00128174","0.000610352","-0.0172119","0.0197754","0.0665283","-0.952087","0","1"
"5057","0.074007","0.000305176","0.00164795","-0.0177612","0.0530396","0.0827026","-0.957703","0","1"
"5058","0.083605","-0.00189209","0.00695801","-0.0187378","0.0543213","0.09021","-0.981201","0","1"
"5059","0.090352","-0.00128174","0.00012207","-0.019104","0.0261841","0.113586","-0.975586","0","1"
"5060","0.089979","-0.000305176","-0.000854492","-0.0168457","0.0297852","0.0845337","-0.986267","0","1"
"5061","0.083516","0.00213623","0.00384521","-0.0175781","0.0266724","-0.00177002","-0.950623","0","1"
"5062","0.095977","0.00268555","0.00488281","-0.0161743","0.0142212","-0.067749","-1.03265","0","1"
"5063","0.075093","0.00170898","0.00146484","-0.015564","-0.00463867","-0.0889282","-0.989624","0.015625","1"
"5064","0.090434","0.00158691","0.00262451","-0.015564","0.0136719","-0.0357666","-1.00958","0.974609","1"
"5065","0.08111","-0.00262451","0.00219727","-0.0336304","0.0414429","0.017334","-1.05627","0.962891","1"
"5066","0.092226","-0.00622559","0.00146484","-0.0505981","0.0814209","0.0852661","-1.10321","0.962891","1"
"5067","0.08898","-0.00445557","0.000976562","-0.0667114","0.0407104","0.0425415","-1.00568","0.962891","1"
"5068","0.077224","-0.00256348","0.000854492","-0.0819702","0.0767822","-0.00695801","-1.05658","0.962891","1"
"5069","0.082729","-0.00177002","0.0020752","-0.0960693","0.0771484","-0.000305176","-1.02161","0.962891","1"
"5070","0.081257","-0.00128174","0.00268555","-0.0894165","0.0386963","0.00421143","-1.01263","0.962891","1"
"5071","0.09648","0.00146484","0.00158691","-0.0811157","0.00854492","-0.00762939","-0.969543","0.962891","1"
"5072","0.074579","-0.000305176","0.00311279","-0.0766602","0.0308838","0.0407715","-0.99707","0.962891","1"
"5073","0.075385","6.10352e-05","0.00354004","-0.0744019","0.00756836","0.055481","-0.954773","0.962891","1"
"5074","0.082352","-0.000915527","0.00378418","-0.0680542","0.0413818","0.074707","-0.992737","0.962891","1"
"5075","0.075952","0.000549316","0.00445557","-0.0651855","0.0481567","0.0665283","-0.989807","0.962891","1"
"5076","0.096458","0.00109863","0.00549316","-0.0688477","0.0905762","0.0441895","-1.02563","0.962891","1"
"5077","0.083764","0.000244141","0.00500488","-0.0690918","0.0852661","0.0385742","-1.06726","0.962891","1"
"5078","0.103554","0.000793457","0.00628662","-0.065918","0.0805664","-0.00378418","-1.04523","0.962891","1"
"5079","0.076163","0.00408936","0.00708008","-0.0706787","0.0602417","-0.0665894","-0.984619","0.962891","1"
"5080","0.089082","0.00518799","0.00616455","-0.0756836","0.045105","-0.0187378","-1.01208","0.962891","1"
"5081","0.08242","0.00231934","0.00585938","-0.0739136","0.0314331","0.0582275","-1.00671","0.964844","1"
"5082","0.11905","0.00335693","0.00219727","-0.076355","0.0253296","0.0887451","-0.965393","0","1"
"5083","0.069761","0.0045166","-0.000549316","-0.0664673","-0.00708008","0.083313","-1.08319","0","1"
"5084","0.088746","0.00238037","0.00158691","-0.0543823","-0.0504761","0.125488","-1.08765","0","1"
"5085","0.104992","-0.000793457","-0.00146484","-0.0394897","-0.0131226","0.0864868","-1.0686","0","1"
"5086","0.089736","0.00128174","-0.00012207","-0.0264893","-0.0706787","0.0126343","-1.03235","0","1"
"5087","0.076532","0","0.00170898","-0.0128174","-0.0986328","-0.0734253","-1.05701","0","1"
"5088","0.088792","-0.003479","0.00292969","-0.0140991","-0.106262","-0.132446","-0.990601","0","1"
"5089","0.120022","-0.00280762","-0.00140381","-0.0134888","-0.0608521","-0.145935","-0.945068","0","1"
"5090","0.075936","-0.00280762","-0.00164795","-0.0162354","-0.0654297","-0.174622","-0.958618","0","1"
"5091","0.10278","-0.00335693","-0.00292969","-0.0192871","-0.0249634","-0.176331","-0.912659","0","1"
"5092","0.077718","-0.00506592","-0.00445557","-0.0192871","-0.00921631","-0.116699","-0.863098","-0.0117188","1"
"5093","0.097223","-0.00592041","-0.00164795","-0.0170288","0.0132446","-0.0805054","-0.842712","-0.0195312","1"
"5094","0.106387","-0.00378418","0.000915527","-0.0169678","0.0270386","0.0153198","-0.932312","-0.0839844","1"
"5095","0.079943","-0.000732422","0.000305176","-0.0151367","-0.010498","0.112488","-0.919495","-0.0917969","1"
"5096","0.112678","0.000732422","0.000549316","-0.0114136","0.0351562","0.168945","-0.973022","-0.0878906","1"
"5097","0.090748","0.00177002","0.00457764","-0.00842285","0.0498657","0.134827","-1.11145","-0.0839844","1"
"5098","0.083148","0.00531006","0.00213623","-0.00878906","0.0723877","0.169495","-1.13983","-0.0839844","1"
"5099","0.074453","0.00482178","-0.00128174","-0.00689697","0.0515747","0.0474243","-1.06323","-0.0839844","1"
"5100","0.075016","0.00714111","-0.000366211","-0.00402832","0.0453491","-0.0403442","-1.03247","-0.0839844","1"
"5101","0.075041","0.00408936","-0.000488281","-0.00408936","0.0012207","-0.0829468","-1.00067","-0.0878906","1"
"5102","0.087413","0.00762939","-0.00177002","-0.00469971","0.00335693","-0.118347","-0.918945","-0.0957031","1"
"5103","0.098023","0.00469971","-0.000854492","-0.00341797","0.00213623","-0.0691528","-0.924927","-0.181641","1"
"5104","0.12353","0.0020752","0.000976562","6.10352e-05","0.0158081","-0.0616455","-0.955383","-0.183594","1"
"5105","0.072367","0.000793457","-0.00012207","0.00305176","0.0214844","-0.10498","-1.03864","-0.179688","1"
"5106","0.097535","0.00531006","-0.00189209","0.0055542","0.0234985","-0.0709229","-1.07764","-0.179688","1"
"5107","0.075953","0.00195312","-0.00311279","0.00933838","-0.0193481","-0.0303955","-1.0257","0","1"
"5108","0.081797","0.00195312","-0.00286865","0.0065918","-0.0899048","-0.111206","-0.951599","0.683594","1"
"5109","0.074978","0.00164795","-0.00457764","-0.00848389","-0.0717163","-0.110962","-1.05219","0.992188","1"
"5110","0.083495","-0.00378418","-0.000366211","-0.0394897","-0.0375977","-0.00726318","-0.969421","0.992188","1"
"5111","0.075074","-0.00756836","-0.00341797","-0.0661621","-0.0383301","-0.0067749","-0.979248","0.994141","1"
"5112","0.074998","-0.00653076","-0.00366211","-0.0944824","-0.00244141","0.0186768","-1.05884","0.994141","1"
"5113","0.083676","-0.00366211","-0.00689697","-0.114441","0.050415","0.141785","-1.13232","0.994141","1"
"5114","0.07991","-0.00427246","-0.0020752","-0.122253","0.0158081","0.241028","-1.06635","0.994141","1"
"5115","0.083861","-0.000488281","-0.00317383","-0.113525","0.0125122","0.196655","-1.10376","0.994141","1"
"5116","0.073748","0.00152588","0.00115967","-0.108582","0.00689697","0.205505","-1.10327","0.994141","1"
"5117","0.075007","0.00189209","0.00280762","-0.100891","0.0123291","0.220764","-1.06995","0.994141","1"
"5118","0.076243","0.000244141","0.00738525","-0.0982666","-0.00189209","0.170044","-1.03546","0.994141","1"
"5119","0.126071","0.00311279","0.00250244","-0.0968018","-0.0290527","0.0864258","-1.03992","0.994141","1"
"5120","0.07641","0.00396729","0.00360107","-0.0965576","-0.0350342","0.0732422","-1.00031","0.994141","1"
"5121","0.072298","0.00213623","0.00292969","-0.0967407","-0.0163574","0.0747681","-0.991028","0.994141","1"
"5122","0.07644","0.00354004","0.00158691","-0.0995483","-0.0106812","0.0969849","-0.969543","0.992188","1"
"5123","0.08248","0.00317383","0.000305176","-0.0986328","-0.00518799","0.0733643","-1.0144","0.992188","1"
"5124","0.076257","0.00183105","0.00115967","-0.098877","0.003479","0.0235596","-0.997742","0.992188","1"
"5125","0.082418","0.000671387","0.00109863","-0.0982056","0.00445557","0.0524902","-1.07141","0.992188","1"
"5126","0.096139","0.000732422","0.000610352","-0.0964966","-0.0166626","0.0323486","-1.04645","0.992188","1"
"5127","0.104101","0.000366211","0.00256348","-0.0935669","-0.0357666","0.0107422","-1.06018","0.992188","1"
"5128","0.076165","0.00012207","0.00262451","-0.0955811","0.0043335","0.0106812","-1.02856","0.992188","1"
"5129","0.074984","0.000793457","0.00592041","-0.0944824","0.000427246","0.0209961","-1.02948","0.992188","1"
"5130","0.082267","-0.000427246","0.00665283","-0.0974121","-0.0090332","-0.0119629","-0.971436","0.992188","1"
"5131","0.076547","0.00183105","0.00616455","-0.100342","-0.00463867","0.0319824","-0.986267","0.992188","1"
"5132","0.088488","0.00213623","0.00384521","-0.105164","-0.00830078","0.0426636","-0.955139","0","1"
"5133","0.076475","0.00274658","0.00683594","-0.0899048","-0.0822144","0.0544434","-0.97644","0","1"
"5134","0.126181","6.10352e-05","0.00476074","-0.0737915","-0.0923462","0.0964355","-1.01868","-0.0371094","1"
"5135","0.090284","0.00421143","0.00134277","-0.0535889","-0.0999146","0.120544","-0.961548","-0.0410156","1"
"5136","0.099776","0.00286865","0.00439453","-0.0320435","-0.0904541","-0.00488281","-0.960693","-0.0214844","1"
"5137","0.072469","0.00238037","0.00305176","-0.00994873","-0.0501099","-0.0640259","-0.965149","-0.0195312","1"
"5138","0.082524","0.00354004","-0.000976562","-0.00396729","0.0247803","-0.0532837","-0.93103","-0.0234375","1"
"5139","0.09748","0.00439453","-0.000732422","-0.00390625","0.0761719","-0.0610352","-0.90387","-0.222656","1"
"5140","0.074844","0.00317383","0.000793457","-0.00195312","0.125732","-0.143127","-0.964233","-0.269531","1"
"5141","0.111494","0.0010376","-0.00128174","0.00189209","0.128235","-0.136292","-0.942932","-0.273438","1"
"5142","0.112502","-0.000305176","0.0010376","0.00762939","0.0811768","-0.101562","-0.991333","-0.273438","1"
"5143","0.101188","0.00012207","-0.0012207","0.0125732","0.043396","-0.243347","-0.92688","-0.273438","1"
"5144","0.090036","0.00170898","-0.00195312","0.0189209","0.0620728","-0.30304","-0.857544","-0.210938","1"
"5145","0.079995","-0.000854492","-0.0032959","0.0231934","-0.00848389","-0.316772","-0.800781","-0.166016","1"
"5146","0.074986","0.000793457","-0.00378418","0.0211182","-0.0562744","-0.27887","-0.851318","-0.158203","1"
"5147","0.085044","0.00146484","-0.0057373","0.0181274","-0.0530396","-0.259155","-0.824463","-0.158203","1"
"5148","0.124703","0.000244141","-0.00384521","0.0151367","-0.0341797","-0.0864258","-0.926636","-0.158203","1"
"5149","0.097714","0.000610352","-0.00390625","0.0127563","-0.0582886","-0.0531616","-0.912781","-0.158203","1"
"5150","0.082515","0.00286865","-0.00488281","0.0098877","-0.053772","0.0102539","-0.95929","-0.158203","1"
"5151","0.096273","0.00500488","-0.00524902","0.00915527","-0.00292969","-0.0020752","-1.01685","-0.158203","1"
"5152","0.10524","0.00262451","-0.00354004","0.00939941","0.0172729","0.0236816","-0.987793","-0.158203","1"
"5153","0.07123","0.00262451","-0.00427246","0.00909424","0.0123291","-0.0640259","-0.927673","-0.15625","1"
"5154","0.079747","0.00366211","-0.00567627","0.0088501","-0.0198975","-0.0473022","-1.01422","-0.15625","1"
"5155","0.099972","0.00366211","-0.00109863","0.00836182","0.0132446","0.00543213","-1.04022","-0.15625","1"
"5156","0.073543","0.00177002","-0.00201416","0.00878906","-0.0354614","0.00146484","-0.934753","-0.15625","1"
"5157","0.081478","0.00439453","-0.00341797","0.0090332","-0.048645","-0.00262451","-0.948425","-0.15625","1"
"5158","0.082561","0.00567627","-0.00152588","0.00823975","-0.0545654","-0.0316162","-0.957275","-0.15625","1"
"5159","0.073722","0.00488281","-0.00317383","0.00842285","0.000244141","0.00286865","-0.986267","-0.125","1"
"5160","0.098777","0.00140381","-0.00775146","0.00866699","-0.0497437","-0.0838013","-0.925293","0","1"
"5161","0.091053","-0.00109863","-0.0065918","0.00646973","0.020874","0.046875","-0.991699","0","1"
"5162","0.096472","0.000427246","-0.00640869","0.00219727","0.0505981","-0.0465088","-1.02771","0","1"
"5163","0.112673","0.000305176","-0.0090332","0.0010376","0.0917358","0.00585938","-0.999817","0","1"
"5164","0.104756","-0.000244141","-0.00512695","-0.00256348","0.0802002","0.0162354","-0.946228","0","1"
"5165","0.084839","0.000427246","-0.00335693","-0.0065918","0.104553","0.0489502","-0.955505","0","1"
"5166","0.080195","0.00195312","-0.00537109","-0.00836182","0.0418701","-0.112488","-0.848206","0","1"
"5167","0.082497","-0.00115967","-0.00463867","-0.00805664","0.0511475","-0.019165","-0.792847","-0.107422","1"
"5168","0.105254","-0.0055542","-0.00195312","-0.00793457","0.019043","-0.0350952","-0.869446","-0.119141","1"
"5169","0.089947","-0.00579834","-0.00213623","-0.00476074","0.0111694","0.00146484","-0.962341","-0.121094","1"
"5170","0.082302","-0.00384521","-0.00286865","-0.00201416","0.0221558","0.0910034","-1.02319","-0.121094","1"
"5171","0.07373","-0.00457764","0.000305176","-0.000305176","0.0713501","0.244141","-1.06757","-0.121094","1"
"5172","0.105003","-0.00268555","-0.000488281","0.00134277","0.0126953","0.273621","-1.10193","-0.121094","1"
"5173","0.082573","-0.00299072","-0.000793457","0.00268555","-0.00738525","0.330078","-1.10492","0","1"
"5174","0.107742","-0.00341797","0","-0.000549316","-0.0635986","0.239075","-0.982727","0.164062","1"
"5175","0.095949","-0.0032959","0.0043335","-0.0067749","-0.0413208","0.176697","-0.989746","0.984375","1"
"5176","0.091269","0.000305176","0.00323486","-0.0254517","0.0117188","0.155029","-1.07733","0.982422","1"
"5177","0.113936","-0.00134277","0.00305176","-0.0458374","0.0604858","0.115601","-1.10529","0.982422","1"
"5178","0.109564","0.00390625","0.00262451","-0.0636597","0.0893555","0.0841064","-1.08746","0.986328","1"
"5179","0.081307","0.00671387","0.00177002","-0.0790405","0.136902","0.0957642","-1.19171","0.988281","1"
"5180","0.097416","0.0065918","0.00189209","-0.092041","0.122131","0.0970459","-1.12787","0.988281","1"
"5181","0.075533","0.00305176","0.00262451","-0.0883789","0.0391235","0.0516357","-1.05676","0.988281","1"
"5182","0.083716","0.00360107","0.00488281","-0.0839844","0.0205078","-0.00354004","-1.02112","0.988281","1"
